student_id,gender,grade,stream,class_name,class_section,class_size,subject,semester,visited_resources,announcements_viewed,discussion_participation,absence_days,weekly_study_hours,homework_completion_rate,final_score,caps_level,performance_class,is_pass
FHS0704,Female,Grade 9,General,9C,C,42,Life Orientation,Semester 2,83,60,32,Under-7,16.3,80,57,4,M,1
FHS0705,Male,Grade 9,General,9A,A,35,Life Orientation,Semester 2,65,96,55,Above-7,16.8,70,43,3,M,1
FHS0706,Female,Grade 9,General,9A,A,38,EMS,Semester 2,25,59,30,Under-7,10.9,65,42,3,M,1
FHS0707,Male,Grade 9,General,9B,B,48,Life Orientation,Semester 2,32,12,35,Above-7,9.6,31,29,1,L,0
FHS0708,Male,Grade 9,General,9A,A,38,Technology,Semester 1,89,67,70,Above-7,16.0,62,55,4,M,1
FHS0709,Male,Grade 9,General,9B,B,38,English FAL,Semester 2,92,35,66,Under-7,18.4,71,71,6,H,1
FHS0710,Female,Grade 9,General,9A,A,42,Social Sciences,Semester 2,27,25,15,Above-7,5.8,26,5,1,L,0
FHS0711,Female,Grade 9,General,9C,C,42,Social Sciences,Semester 2,99,21,37,Under-7,19.2,60,61,5,M,1
FHS0712,Male,Grade 9,General,9C,C,38,Mathematics,Semester 2,59,50,54,Under-7,16.5,70,52,4,M,1
FHS0713,Female,Grade 9,General,9B,B,42,EMS,Semester 1,67,54,61,Under-7,14.3,70,76,6,H,1
FHS0714,Female,Grade 9,General,9C,C,38,Mathematics,Semester 2,72,63,41,Under-7,19.0,100,66,5,M,1
FHS0715,Female,Grade 9,General,9B,B,38,English FAL,Semester 1,60,28,46,Above-7,11.3,57,44,3,M,1
FHS0716,Female,Grade 9,General,9B,B,35,Technology,Semester 1,92,66,71,Under-7,13.6,97,78,6,H,1
FHS0717,Male,Grade 9,General,9A,A,32,Natural Sciences,Semester 1,55,50,29,Above-7,9.3,39,37,2,L,0
FHS0718,Male,Grade 9,General,9B,B,38,Technology,Semester 1,61,45,53,Above-7,13.0,44,41,3,M,1
FHS0719,Male,Grade 9,General,9A,A,38,Natural Sciences,Semester 2,70,44,53,Above-7,3.8,48,35,2,L,0
FHS0720,Male,Grade 9,General,9A,A,32,Mathematics,Semester 1,51,39,33,Above-7,19.4,84,36,2,L,0
FHS0721,Female,Grade 9,General,9B,B,45,Mathematics,Semester 1,41,27,53,Above-7,14.4,52,16,1,L,0
FHS0722,Male,Grade 9,General,9B,B,32,Technology,Semester 2,60,38,43,Above-7,15.1,53,44,3,M,1
FHS0723,Female,Grade 9,General,9A,A,42,Technology,Semester 2,89,85,62,Under-7,15.7,88,78,6,H,1
FHS0724,Male,Grade 9,General,9C,C,35,English FAL,Semester 2,86,45,62,Under-7,16.8,80,72,6,H,1
FHS0725,Male,Grade 9,General,9A,A,38,EMS,Semester 2,85,54,74,Under-7,18.3,85,78,6,H,1
FHS0726,Female,Grade 9,General,9B,B,42,Life Orientation,Semester 2,6,19,29,Under-7,4.1,11,23,1,L,0
FHS0727,Female,Grade 9,General,9C,C,35,Social Sciences,Semester 2,42,41,50,Above-7,8.5,34,29,1,L,0
FHS0728,Male,Grade 9,General,9B,B,45,Life Orientation,Semester 1,39,44,47,Under-7,13.0,64,48,3,M,1
FHS0729,Female,Grade 9,General,9C,C,32,Technology,Semester 1,33,60,16,Under-7,12.4,72,41,3,M,1
FHS0730,Male,Grade 9,General,9C,C,35,Social Sciences,Semester 1,43,35,72,Under-7,7.4,88,66,5,M,1
FHS0731,Male,Grade 9,General,9C,C,38,Natural Sciences,Semester 1,74,63,68,Under-7,18.8,74,69,5,M,1
FHS0732,Female,Grade 9,General,9B,B,38,Social Sciences,Semester 2,99,99,75,Under-7,19.0,80,90,7,H,1
FHS0733,Female,Grade 9,General,9B,B,48,Life Orientation,Semester 1,65,54,44,Under-7,17.2,67,68,5,M,1
FHS0734,Female,Grade 9,General,9A,A,45,EMS,Semester 2,99,39,77,Under-7,16.7,69,75,6,H,1
FHS0735,Male,Grade 9,General,9C,C,42,Mathematics,Semester 1,82,66,67,Under-7,21.8,89,68,5,M,1
FHS0736,Female,Grade 9,General,9C,C,48,English FAL,Semester 2,64,75,35,Under-7,17.6,74,68,5,M,1
FHS0737,Female,Grade 9,General,9A,A,42,Life Orientation,Semester 2,71,72,76,Under-7,19.9,99,86,7,H,1
FHS0738,Male,Grade 9,General,9C,C,38,Natural Sciences,Semester 1,24,18,38,Above-7,2.7,35,5,1,L,0
FHS0739,Female,Grade 9,General,9A,A,38,Mathematics,Semester 1,56,40,86,Under-7,14.4,76,56,4,M,1
FHS0740,Female,Grade 9,General,9B,B,35,English FAL,Semester 2,47,11,58,Above-7,14.9,77,28,1,L,0
FHS0741,Female,Grade 9,General,9A,A,42,Technology,Semester 1,55,67,77,Under-7,19.3,95,70,6,H,1
FHS0742,Male,Grade 9,General,9A,A,38,Mathematics,Semester 1,79,13,68,Under-7,17.3,81,50,4,M,1
FHS0743,Male,Grade 9,General,9B,B,38,English FAL,Semester 1,56,41,86,Under-7,15.5,56,58,4,M,1
FHS0744,Male,Grade 9,General,9A,A,35,Life Orientation,Semester 1,40,54,67,Under-7,6.1,62,53,4,M,1
FHS0745,Male,Grade 9,General,9A,A,38,Natural Sciences,Semester 2,29,29,25,Under-7,6.5,66,41,3,M,1
FHS0746,Male,Grade 9,General,9B,B,32,Life Orientation,Semester 2,74,66,49,Above-7,13.7,55,55,4,M,1
FHS0747,Female,Grade 9,General,9C,C,35,EMS,Semester 1,72,70,57,Under-7,22.0,100,83,7,H,1
FHS0748,Male,Grade 9,General,9B,B,42,Mathematics,Semester 1,50,91,41,Above-7,17.5,52,26,1,L,0
FHS0749,Male,Grade 9,General,9A,A,32,English FAL,Semester 2,30,44,42,Above-7,8.9,71,19,1,L,0
FHS0750,Female,Grade 9,General,9A,A,38,Social Sciences,Semester 1,76,44,66,Under-7,11.9,64,68,5,M,1
FHS0751,Male,Grade 9,General,9B,B,32,Life Orientation,Semester 1,53,24,48,Under-7,6.8,64,59,4,M,1
FHS0752,Female,Grade 9,General,9B,B,45,Social Sciences,Semester 1,75,41,60,Under-7,14.4,92,76,6,H,1
FHS0753,Male,Grade 9,General,9B,B,45,Natural Sciences,Semester 2,60,34,74,Under-7,15.2,90,59,4,M,1
FHS0754,Female,Grade 9,General,9A,A,35,Technology,Semester 1,31,51,39,Under-7,8.5,57,59,4,M,1
FHS0755,Female,Grade 9,General,9C,C,32,Life Orientation,Semester 2,25,17,22,Above-7,10.6,57,28,1,L,0
FHS0756,Male,Grade 9,General,9C,C,35,Life Orientation,Semester 2,42,42,72,Under-7,10.2,52,44,3,M,1
FHS0757,Male,Grade 9,General,9C,C,45,Natural Sciences,Semester 2,37,90,37,Above-7,4.5,52,26,1,L,0
FHS0758,Female,Grade 9,General,9C,C,35,Mathematics,Semester 2,67,81,51,Above-7,20.2,61,38,2,L,0
FHS0759,Female,Grade 9,General,9A,A,42,Natural Sciences,Semester 2,78,65,27,Under-7,19.7,85,74,6,H,1
FHS0760,Female,Grade 9,General,9C,C,38,Social Sciences,Semester 2,72,79,70,Under-7,20.3,100,74,6,H,1
FHS0761,Male,Grade 9,General,9B,B,38,EMS,Semester 1,35,28,33,Above-7,10.6,62,24,1,L,0
FHS0762,Male,Grade 9,General,9C,C,35,Natural Sciences,Semester 1,17,27,57,Above-7,5.8,33,5,1,L,0
FHS0763,Female,Grade 9,General,9A,A,35,Technology,Semester 2,52,64,47,Under-7,14.8,81,72,6,H,1
FHS0764,Female,Grade 9,General,9C,C,42,Life Orientation,Semester 2,46,95,54,Above-7,15.9,69,45,3,M,1
FHS0765,Male,Grade 9,General,9A,A,45,Mathematics,Semester 2,66,42,27,Above-7,9.3,71,34,2,L,0
FHS0766,Female,Grade 9,General,9B,B,32,Mathematics,Semester 2,63,75,67,Under-7,13.3,76,56,4,M,1
FHS0767,Male,Grade 9,General,9A,A,38,Natural Sciences,Semester 1,40,60,72,Under-7,17.2,59,59,4,M,1
FHS0768,Female,Grade 9,General,9B,B,38,Technology,Semester 1,66,43,76,Under-7,17.1,82,79,6,H,1
FHS0769,Male,Grade 9,General,9B,B,35,Social Sciences,Semester 1,53,41,15,Above-7,10.7,60,24,1,L,0
FHS0770,Male,Grade 9,General,9B,B,48,EMS,Semester 1,20,33,45,Above-7,12.9,32,20,1,L,0
FHS0771,Male,Grade 9,General,9A,A,45,Life Orientation,Semester 1,76,51,30,Under-7,8.8,52,55,4,M,1
FHS0772,Male,Grade 9,General,9B,B,35,EMS,Semester 2,80,63,42,Under-7,11.4,46,56,4,M,1
FHS0773,Male,Grade 9,General,9C,C,35,Technology,Semester 1,93,74,51,Under-7,19.4,81,82,7,H,1
FHS0774,Female,Grade 9,General,9B,B,42,Natural Sciences,Semester 2,87,43,52,Under-7,16.7,74,72,6,H,1
FHS0775,Female,Grade 9,General,9A,A,45,Mathematics,Semester 1,99,68,74,Under-7,17.5,86,74,6,H,1
FHS0776,Female,Grade 9,General,9A,A,45,English FAL,Semester 1,62,32,40,Under-7,16.1,65,58,4,M,1
FHS0777,Male,Grade 9,General,9A,A,35,Social Sciences,Semester 1,63,27,52,Under-7,16.8,69,55,4,M,1
FHS0778,Female,Grade 9,General,9A,A,38,Technology,Semester 2,76,37,50,Under-7,9.7,69,59,4,M,1
FHS0779,Male,Grade 9,General,9C,C,42,English FAL,Semester 2,47,48,31,Under-7,8.2,51,42,3,M,1
FHS0780,Female,Grade 9,General,9A,A,45,English FAL,Semester 1,60,37,31,Under-7,14.8,71,43,3,M,1
FHS0781,Female,Grade 9,General,9C,C,45,Natural Sciences,Semester 1,81,46,47,Under-7,9.9,57,65,5,M,1
FHS0782,Female,Grade 9,General,9B,B,38,Mathematics,Semester 2,57,36,52,Above-7,15.2,57,39,2,L,0
FHS0783,Male,Grade 9,General,9A,A,32,Life Orientation,Semester 1,30,45,35,Under-7,8.7,51,40,3,M,1
FHS0784,Female,Grade 9,General,9C,C,35,Mathematics,Semester 1,50,40,44,Under-7,13.3,83,60,5,M,1
FHS0785,Female,Grade 9,General,9C,C,35,EMS,Semester 1,79,54,68,Under-7,21.8,88,82,7,H,1
FHS0786,Male,Grade 9,General,9B,B,42,Technology,Semester 2,86,35,70,Under-7,17.8,67,66,5,M,1
FHS0787,Male,Grade 9,General,9A,A,32,Natural Sciences,Semester 2,36,42,51,Above-7,9.0,67,23,1,L,0
FHS0788,Female,Grade 9,General,9B,B,45,Life Orientation,Semester 1,84,80,77,Above-7,17.1,73,70,6,H,1
FHS0789,Female,Grade 9,General,9C,C,38,Natural Sciences,Semester 2,71,54,78,Under-7,22.3,88,84,7,H,1
FHS0790,Female,Grade 9,General,9B,B,35,Mathematics,Semester 1,66,66,95,Under-7,20.7,94,77,6,H,1
FHS0791,Male,Grade 9,General,9B,B,35,Social Sciences,Semester 2,84,72,71,Under-7,20.9,72,71,6,H,1
FHS0792,Male,Grade 9,General,9A,A,38,Mathematics,Semester 1,74,11,52,Under-7,11.5,70,40,3,M,1
FHS0793,Male,Grade 9,General,9A,A,45,Life Orientation,Semester 2,75,99,46,Under-7,18.8,100,78,6,H,1
FHS0794,Male,Grade 9,General,9B,B,32,English FAL,Semester 1,74,32,47,Under-7,14.5,90,59,4,M,1
FHS0795,Female,Grade 9,General,9A,A,42,Life Orientation,Semester 1,70,0,32,Under-7,10.3,48,35,2,L,0
FHS0796,Male,Grade 9,General,9B,B,35,Life Orientation,Semester 1,57,28,39,Under-7,6.5,49,56,4,M,1
FHS0797,Male,Grade 9,General,9B,B,48,Mathematics,Semester 1,57,49,20,Under-7,5.2,43,34,2,L,0
FHS0798,Female,Grade 9,General,9A,A,42,English FAL,Semester 1,24,23,3,Above-7,3.8,44,5,1,L,0
FHS0799,Male,Grade 9,General,9C,C,35,Mathematics,Semester 1,54,17,8,Above-7,2.0,39,5,1,L,0
FHS0800,Female,Grade 9,General,9A,A,42,Natural Sciences,Semester 1,81,51,62,Under-7,14.7,86,64,5,M,1
FHS0801,Female,Grade 10,Commerce,10B,B,42,Accounting,Semester 1,82,46,51,Under-7,12.9,88,61,5,M,1
FHS0802,Female,Grade 10,Tourism,10C,C,35,Life Orientation,Semester 2,54,60,2,Under-7,13.0,65,62,5,M,1
FHS0803,Female,Grade 10,Commerce,10B,B,35,Mathematical Literacy,Semester 2,63,92,55,Under-7,19.1,74,68,5,M,1
FHS0804,Male,Grade 10,Commerce,10B,B,48,Accounting,Semester 2,49,69,82,Under-7,18.4,59,45,3,M,1
FHS0805,Female,Grade 10,Commerce,10B,B,32,Economics,Semester 2,68,58,81,Under-7,16.2,81,72,6,H,1
FHS0806,Male,Grade 10,Science,10A,A,38,Life Orientation,Semester 2,62,16,58,Under-7,15.1,84,73,6,H,1
FHS0807,Female,Grade 10,Commerce,10B,B,38,Life Orientation,Semester 1,38,71,33,Under-7,10.2,58,51,4,M,1
FHS0808,Male,Grade 10,Commerce,10B,B,32,Life Orientation,Semester 1,68,57,39,Above-7,13.3,98,66,5,M,1
FHS0809,Female,Grade 10,Commerce,10B,B,45,Life Orientation,Semester 1,99,97,42,Under-7,16.2,84,87,7,H,1
FHS0810,Male,Grade 10,Science,10A,A,32,Mathematics,Semester 2,70,64,73,Under-7,14.0,75,50,4,M,1
FHS0811,Female,Grade 10,Tourism,10C,C,42,Mathematical Literacy,Semester 1,49,75,50,Above-7,5.8,45,32,2,L,0
FHS0812,Female,Grade 10,Tourism,10C,C,32,English FAL,Semester 2,30,54,50,Under-7,10.6,65,50,4,M,1
FHS0813,Female,Grade 10,Science,10A,A,35,Life Sciences,Semester 2,61,44,60,Above-7,8.8,71,40,3,M,1
FHS0814,Female,Grade 10,Science,10A,A,35,Life Sciences,Semester 1,49,60,81,Under-7,19.1,81,72,6,H,1
FHS0815,Female,Grade 10,Science,10A,A,48,English FAL,Semester 1,62,58,32,Under-7,18.1,66,67,5,M,1
FHS0816,Female,Grade 10,Science,10A,A,35,Life Sciences,Semester 1,22,41,40,Above-7,4.2,68,9,1,L,0
FHS0817,Female,Grade 10,Tourism,10C,C,35,Life Orientation,Semester 1,39,33,46,Under-7,10.6,61,48,3,M,1
FHS0818,Male,Grade 10,Commerce,10B,B,42,Business Studies,Semester 2,89,52,29,Under-7,20.0,82,67,5,M,1
FHS0819,Female,Grade 10,Tourism,10C,C,42,Tourism,Semester 1,64,83,56,Above-7,21.4,74,49,3,M,1
FHS0820,Female,Grade 10,Tourism,10C,C,32,Mathematical Literacy,Semester 1,76,39,69,Under-7,13.0,65,61,5,M,1
FHS0821,Female,Grade 10,Tourism,10C,C,32,Life Orientation,Semester 2,68,32,66,Under-7,3.1,75,57,4,M,1
FHS0822,Male,Grade 10,Commerce,10B,B,35,Mathematical Literacy,Semester 1,56,2,62,Under-7,13.3,62,41,3,M,1
FHS0823,Female,Grade 10,Tourism,10C,C,42,History,Semester 1,51,51,57,Under-7,9.7,65,55,4,M,1
FHS0824,Female,Grade 10,Science,10A,A,35,Life Orientation,Semester 2,48,77,51,Under-7,16.6,64,72,6,H,1
FHS0825,Female,Grade 10,Tourism,10C,C,38,Mathematical Literacy,Semester 2,46,58,43,Above-7,13.9,39,43,3,M,1
FHS0826,Male,Grade 10,Commerce,10B,B,42,Mathematics,Semester 2,66,58,82,Under-7,22.2,88,77,6,H,1
FHS0827,Male,Grade 10,Science,10A,A,42,Mathematics,Semester 1,39,22,8,Above-7,2.0,15,5,1,L,0
FHS0828,Female,Grade 10,Tourism,10C,C,42,Geography,Semester 2,36,35,41,Above-7,2.0,72,7,1,L,0
FHS0829,Female,Grade 10,Science,10A,A,38,Physical Sciences,Semester 2,41,15,35,Above-7,4.0,54,5,1,L,0
FHS0830,Male,Grade 10,Commerce,10B,B,32,English FAL,Semester 2,64,45,39,Under-7,16.3,79,56,4,M,1
FHS0831,Male,Grade 10,Science,10A,A,45,Physical Sciences,Semester 2,67,52,45,Under-7,23.2,96,78,6,H,1
FHS0832,Female,Grade 10,Commerce,10B,B,32,Economics,Semester 1,81,70,99,Under-7,19.1,75,79,6,H,1
FHS0833,Male,Grade 10,Tourism,10C,C,45,Life Orientation,Semester 1,53,9,69,Under-7,13.7,57,44,3,M,1
FHS0834,Male,Grade 10,Tourism,10C,C,42,English FAL,Semester 1,39,30,53,Under-7,11.9,50,30,2,L,0
FHS0835,Male,Grade 10,Commerce,10B,B,45,Business Studies,Semester 2,76,61,82,Under-7,12.7,90,86,7,H,1
FHS0836,Male,Grade 10,Science,10A,A,38,Information Technology,Semester 1,25,28,18,Under-7,8.7,37,26,1,L,0
FHS0837,Female,Grade 10,Science,10A,A,38,Life Orientation,Semester 2,59,47,51,Under-7,8.7,62,42,3,M,1
FHS0838,Female,Grade 10,Science,10A,A,45,Physical Sciences,Semester 2,75,43,57,Under-7,15.2,92,59,4,M,1
FHS0839,Female,Grade 10,Tourism,10C,C,35,English FAL,Semester 1,50,56,23,Under-7,12.2,68,45,3,M,1
FHS0840,Male,Grade 10,Science,10A,A,35,Information Technology,Semester 2,1,0,38,Above-7,6.7,33,5,1,L,0
FHS0841,Female,Grade 10,Commerce,10B,B,32,Accounting,Semester 1,58,39,81,Under-7,9.4,68,51,4,M,1
FHS0842,Male,Grade 10,Science,10A,A,32,Life Sciences,Semester 2,25,46,39,Under-7,13.9,51,47,3,M,1
FHS0843,Male,Grade 10,Commerce,10B,B,42,English FAL,Semester 2,72,4,24,Under-7,2.0,36,40,3,M,1
FHS0844,Male,Grade 10,Science,10A,A,45,English FAL,Semester 2,69,99,68,Under-7,12.7,67,76,6,H,1
FHS0845,Female,Grade 10,Commerce,10B,B,45,Life Orientation,Semester 2,99,83,56,Under-7,12.5,78,93,7,H,1
FHS0846,Female,Grade 10,Commerce,10B,B,35,English FAL,Semester 1,69,35,34,Under-7,13.7,88,64,5,M,1
FHS0847,Female,Grade 10,Tourism,10C,C,45,History,Semester 1,76,24,62,Above-7,17.8,66,36,2,L,0
FHS0848,Male,Grade 10,Science,10A,A,35,Life Sciences,Semester 2,71,54,52,Above-7,13.2,62,33,2,L,0
FHS0849,Male,Grade 10,Tourism,10C,C,32,History,Semester 2,99,59,73,Under-7,15.6,93,83,7,H,1
FHS0850,Male,Grade 10,Commerce,10B,B,32,Accounting,Semester 1,66,43,78,Under-7,16.0,92,60,5,M,1
FHS0851,Male,Grade 10,Science,10A,A,32,Life Orientation,Semester 1,43,33,45,Under-7,11.0,67,51,4,M,1
FHS0852,Male,Grade 10,Science,10A,A,42,English FAL,Semester 2,73,23,79,Under-7,16.4,71,59,4,M,1
FHS0853,Female,Grade 10,Tourism,10C,C,45,Life Orientation,Semester 1,38,40,36,Under-7,8.9,67,56,4,M,1
FHS0854,Female,Grade 10,Science,10A,A,35,Geography,Semester 1,64,52,45,Under-7,13.0,74,71,6,H,1
FHS0855,Male,Grade 10,Commerce,10B,B,42,Accounting,Semester 2,61,86,50,Under-7,17.7,74,61,5,M,1
FHS0856,Female,Grade 10,Science,10A,A,38,Information Technology,Semester 2,15,52,22,Above-7,7.4,33,5,1,L,0
FHS0857,Female,Grade 10,Commerce,10B,B,42,Life Orientation,Semester 2,22,17,17,Under-7,2.0,43,29,1,L,0
FHS0858,Female,Grade 10,Science,10A,A,35,Geography,Semester 1,45,52,31,Under-7,15.3,93,51,4,M,1
FHS0859,Male,Grade 10,Science,10A,A,42,Information Technology,Semester 1,39,22,23,Under-7,7.2,44,37,2,L,0
FHS0860,Male,Grade 10,Tourism,10C,C,38,History,Semester 1,50,56,51,Above-7,9.3,63,28,1,L,0
FHS0861,Female,Grade 10,Commerce,10B,B,32,Mathematical Literacy,Semester 1,54,18,34,Above-7,12.3,37,32,2,L,0
FHS0862,Female,Grade 10,Commerce,10B,B,35,Business Studies,Semester 2,34,0,40,Above-7,5.9,25,7,1,L,0
FHS0863,Male,Grade 10,Commerce,10B,B,35,English FAL,Semester 1,79,70,36,Under-7,12.5,64,67,5,M,1
FHS0864,Female,Grade 10,Science,10A,A,38,Mathematics,Semester 2,67,45,48,Under-7,13.4,49,38,2,L,0
FHS0865,Male,Grade 10,Commerce,10B,B,32,Mathematical Literacy,Semester 1,59,25,67,Under-7,20.2,73,69,5,M,1
FHS0866,Male,Grade 10,Commerce,10B,B,42,Business Studies,Semester 1,28,37,49,Above-7,15.2,64,31,2,L,0
FHS0867,Male,Grade 10,Science,10A,A,38,Geography,Semester 1,62,28,55,Above-7,8.1,67,41,3,M,1
FHS0868,Female,Grade 10,Commerce,10B,B,42,Life Orientation,Semester 1,81,87,83,Under-7,16.7,86,90,7,H,1
FHS0869,Female,Grade 10,Tourism,10C,C,35,Tourism,Semester 2,80,69,26,Under-7,6.3,67,63,5,M,1
FHS0870,Male,Grade 10,Science,10A,A,35,Mathematics,Semester 2,64,44,51,Above-7,10.1,76,28,1,L,0
FHS0871,Female,Grade 10,Commerce,10B,B,45,English FAL,Semester 1,50,60,34,Above-7,8.2,80,32,2,L,0
FHS0872,Male,Grade 10,Science,10A,A,42,Physical Sciences,Semester 1,50,36,19,Under-7,6.4,76,28,1,L,0
FHS0873,Male,Grade 10,Commerce,10B,B,35,Business Studies,Semester 1,25,45,42,Under-7,8.5,40,33,2,L,0
FHS0874,Female,Grade 10,Science,10A,A,38,Life Orientation,Semester 2,58,44,68,Above-7,19.4,63,49,3,M,1
FHS0875,Male,Grade 10,Science,10A,A,35,Physical Sciences,Semester 1,47,58,28,Under-7,7.2,76,32,2,L,0
FHS0876,Female,Grade 10,Commerce,10B,B,45,Life Orientation,Semester 2,52,27,1,Under-7,7.5,44,42,3,M,1
FHS0877,Female,Grade 10,Commerce,10B,B,32,Business Studies,Semester 1,78,51,81,Under-7,10.9,69,67,5,M,1
FHS0878,Male,Grade 10,Science,10A,A,45,Geography,Semester 2,73,48,40,Under-7,13.5,66,44,3,M,1
FHS0879,Male,Grade 10,Commerce,10B,B,45,Business Studies,Semester 1,78,41,50,Under-7,11.3,84,69,5,M,1
FHS0880,Female,Grade 10,Commerce,10B,B,45,Economics,Semester 2,32,41,35,Under-7,14.1,40,21,1,L,0
FHS0881,Male,Grade 10,Science,10A,A,38,Physical Sciences,Semester 2,78,63,71,Above-7,14.7,68,51,4,M,1
FHS0882,Female,Grade 10,Science,10A,A,35,Physical Sciences,Semester 2,65,47,30,Above-7,9.4,30,8,1,L,0
FHS0883,Female,Grade 10,Tourism,10C,C,42,English FAL,Semester 1,3,0,22,Above-7,2.6,40,5,1,L,0
FHS0884,Male,Grade 10,Tourism,10C,C,35,History,Semester 2,63,29,60,Above-7,9.3,72,40,3,M,1
FHS0885,Male,Grade 10,Science,10A,A,35,Life Sciences,Semester 2,41,21,73,Above-7,8.2,57,34,2,L,0
FHS0886,Female,Grade 10,Science,10A,A,48,Mathematics,Semester 1,71,29,60,Under-7,17.1,58,59,4,M,1
FHS0887,Male,Grade 10,Commerce,10B,B,35,Economics,Semester 2,66,62,53,Under-7,14.1,62,66,5,M,1
FHS0888,Male,Grade 10,Commerce,10B,B,35,Business Studies,Semester 2,71,72,53,Under-7,18.6,62,70,6,H,1
FHS0889,Female,Grade 10,Science,10A,A,38,English FAL,Semester 1,54,24,52,Above-7,6.9,45,31,2,L,0
FHS0890,Female,Grade 10,Tourism,10C,C,35,History,Semester 2,39,32,36,Above-7,13.9,71,19,1,L,0
FHS0891,Male,Grade 10,Science,10A,A,35,Life Orientation,Semester 2,61,31,55,Under-7,18.7,80,73,6,H,1
FHS0892,Male,Grade 10,Tourism,10C,C,35,Mathematical Literacy,Semester 2,69,44,40,Under-7,16.2,68,70,6,H,1
FHS0893,Male,Grade 10,Commerce,10B,B,32,Mathematics,Semester 2,0,33,28,Above-7,6.7,44,5,1,L,0
FHS0894,Male,Grade 10,Science,10A,A,35,English FAL,Semester 2,55,29,34,Under-7,9.9,67,48,3,M,1
FHS0895,Female,Grade 10,Commerce,10B,B,35,Life Orientation,Semester 2,38,30,23,Above-7,9.7,52,21,1,L,0
FHS0896,Male,Grade 10,Commerce,10B,B,35,Life Orientation,Semester 1,59,5,45,Under-7,6.2,52,42,3,M,1
FHS0897,Male,Grade 10,Science,10A,A,42,Life Sciences,Semester 2,35,39,43,Under-7,4.9,45,33,2,L,0
FHS0898,Male,Grade 10,Science,10A,A,32,Mathematics,Semester 2,26,50,9,Above-7,3.5,29,5,1,L,0
FHS0899,Male,Grade 10,Science,10A,A,32,Mathematics,Semester 2,52,23,42,Under-7,15.6,75,46,3,M,1
FHS0900,Male,Grade 10,Science,10A,A,48,Life Sciences,Semester 1,21,13,22,Above-7,2.0,29,5,1,L,0
FHS0901,Male,Grade 10,Science,10A,A,38,Physical Sciences,Semester 1,50,49,57,Under-7,9.1,64,47,3,M,1
FHS0902,Female,Grade 10,Science,10A,A,35,Life Sciences,Semester 1,45,17,20,Under-7,9.9,47,37,2,L,0
FHS0903,Male,Grade 10,Tourism,10C,C,42,Life Orientation,Semester 2,89,51,63,Under-7,19.7,78,72,6,H,1
FHS0904,Male,Grade 10,Science,10A,A,38,English FAL,Semester 2,85,31,74,Under-7,8.9,66,73,6,H,1
FHS0905,Female,Grade 10,Science,10A,A,42,Physical Sciences,Semester 2,34,14,46,Under-7,6.8,56,23,1,L,0
FHS0906,Male,Grade 10,Commerce,10B,B,38,Mathematics,Semester 2,64,44,71,Above-7,17.1,77,44,3,M,1
FHS0907,Female,Grade 10,Commerce,10B,B,38,Business Studies,Semester 2,74,42,44,Under-7,11.8,63,53,4,M,1
FHS0908,Male,Grade 10,Science,10A,A,32,Geography,Semester 1,52,17,70,Under-7,9.2,63,42,3,M,1
FHS0909,Male,Grade 10,Commerce,10B,B,38,Mathematics,Semester 1,89,6,53,Under-7,18.3,72,54,4,M,1
FHS0910,Female,Grade 10,Science,10A,A,42,Life Orientation,Semester 1,65,43,36,Under-7,4.8,37,56,4,M,1
FHS0911,Male,Grade 10,Science,10A,A,48,Mathematics,Semester 2,20,54,41,Under-7,16.2,57,22,1,L,0
FHS0912,Female,Grade 10,Tourism,10C,C,32,English FAL,Semester 1,53,50,46,Under-7,10.2,57,52,4,M,1
FHS0913,Male,Grade 10,Science,10A,A,32,Information Technology,Semester 1,49,50,27,Above-7,7.8,44,30,2,L,0
FHS0914,Male,Grade 10,Commerce,10B,B,45,Business Studies,Semester 2,42,26,11,Above-7,8.0,52,10,1,L,0
FHS0915,Male,Grade 10,Tourism,10C,C,35,English FAL,Semester 1,36,38,39,Under-7,3.5,47,34,2,L,0
FHS0916,Male,Grade 10,Tourism,10C,C,32,Mathematical Literacy,Semester 1,61,49,52,Under-7,7.9,52,52,4,M,1
FHS0917,Female,Grade 10,Science,10A,A,45,Geography,Semester 2,66,30,42,Under-7,15.8,81,59,4,M,1
FHS0918,Female,Grade 10,Science,10A,A,35,Life Sciences,Semester 2,56,52,69,Under-7,22.6,83,75,6,H,1
FHS0919,Male,Grade 10,Tourism,10C,C,48,English FAL,Semester 1,88,71,46,Under-7,16.6,71,71,6,H,1
FHS0920,Female,Grade 10,Tourism,10C,C,42,English FAL,Semester 2,76,63,64,Under-7,14.7,68,60,5,M,1
FHS0921,Female,Grade 10,Commerce,10B,B,35,English FAL,Semester 2,20,24,19,Above-7,13.3,36,12,1,L,0
FHS0922,Female,Grade 10,Commerce,10B,B,42,Business Studies,Semester 1,70,69,43,Under-7,17.0,68,61,5,M,1
FHS0923,Female,Grade 10,Science,10A,A,38,Geography,Semester 1,90,73,78,Under-7,18.8,63,76,6,H,1
FHS0924,Male,Grade 10,Commerce,10B,B,32,Accounting,Semester 1,74,57,60,Above-7,13.5,67,45,3,M,1
FHS0925,Male,Grade 10,Science,10A,A,32,Geography,Semester 2,65,99,28,Above-7,16.9,98,56,4,M,1
FHS0926,Male,Grade 10,Science,10A,A,42,Mathematics,Semester 2,76,66,59,Under-7,12.4,70,59,4,M,1
